customer_id,Recency,Frequency,Monetary,Cluster,Segment
C00625,45,41,2043.49,0,Loyal Mid-Tier
C00626,12,2,70.23,3,New/Occasional
C00627,15,2,156.94,3,New/Occasional
C00628,5,76,4546.96,0,Loyal Mid-Tier
C00629,14,1,48.06,3,New/Occasional
C00630,108,9,358.34,1,At-Risk
C00631,69,15,1100.79,3,New/Occasional
C00632,3,27,2383.1,0,Loyal Mid-Tier
C00633,14,10,203.77,3,New/Occasional
C00634,6,6,2471.7,3,New/Occasional
C00635,3,26,1903.74,0,Loyal Mid-Tier
C00636,12,15,1337.57,3,New/Occasional
C00637,145,2,183.7,1,At-Risk
C00638,63,40,4939.86,0,Loyal Mid-Tier
C00639,106,45,4934.89,0,Loyal Mid-Tier
C00640,86,14,1433.13,3,New/Occasional
C00641,106,4,508.96,1,At-Risk
C00642,15,6,177.9,3,New/Occasional
C00643,14,35,1109.12,0,Loyal Mid-Tier
C00644,34,5,268.02,3,New/Occasional
C00645,50,33,3875.23,0,Loyal Mid-Tier
C00646,185,43,18326.52,2,VIP
C00647,79,15,648.27,3,New/Occasional
C00648,91,3,323.62,3,New/Occasional
C00649,59,1,117.04,3,New/Occasional
C00650,139,34,834.98,1,At-Risk
C00651,231,9,330.22,1,At-Risk
C00652,69,26,1082.64,0,Loyal Mid-Tier
C00653,106,10,909.99,1,At-Risk
C00654,126,25,522.56,1,At-Risk
C00655,3,19,1055.71,3,New/Occasional
C00656,132,21,1894.71,1,At-Risk
C00657,21,3,248.03,3,New/Occasional
C00658,50,29,5643.05,0,Loyal Mid-Tier
C00659,53,11,187.5,3,New/Occasional
C00660,38,6,406.31,3,New/Occasional
C00661,12,44,2110.46,0,Loyal Mid-Tier
C00662,109,9,989.72,1,At-Risk
C00663,82,33,14931.56,2,VIP
C00664,120,20,1598.69,1,At-Risk
C00665,62,22,2878.45,0,Loyal Mid-Tier
C00666,104,5,78.35,3,New/Occasional
C00667,6,13,565.61,3,New/Occasional
C00668,65,9,579.49,3,New/Occasional
C00669,148,8,596.26,1,At-Risk
C00670,78,29,4296.96,0,Loyal Mid-Tier
C00671,33,22,1645.95,3,New/Occasional
C00672,2,6,457.86,3,New/Occasional
C00673,43,9,783.57,3,New/Occasional
C00674,76,30,4148.7,0,Loyal Mid-Tier
C00675,47,12,293.13,3,New/Occasional
C00676,30,12,1369.1,3,New/Occasional
C00677,58,16,1354.85,3,New/Occasional
C00678,38,8,1326.26,3,New/Occasional
C00679,11,2,102.42,3,New/Occasional
C00680,45,18,1266.52,3,New/Occasional
C00681,89,22,1788.62,3,New/Occasional
C00682,135,5,407.38,1,At-Risk
C00683,10,3,391.52,3,New/Occasional
C00684,38,8,385.28,3,New/Occasional
C00685,47,12,3695.3,3,New/Occasional
C00686,24,8,365.88,3,New/Occasional
C00687,161,9,748.43,1,At-Risk
C00688,41,3,128.96,3,New/Occasional
C00689,1,24,1407.33,3,New/Occasional
C00690,42,9,397.84,3,New/Occasional
C00691,0,6,180.66,3,New/Occasional
C00692,233,1,39.06,1,At-Risk
C00693,202,22,1293.48,1,At-Risk
C00694,46,27,1876.31,0,Loyal Mid-Tier
C00695,20,9,527.09,3,New/Occasional
C00696,80,23,875.81,3,New/Occasional
C00697,23,12,658.78,3,New/Occasional
C00698,1,10,1116.27,3,New/Occasional
C00699,64,1,58.32,3,New/Occasional
C00700,40,28,2564.94,0,Loyal Mid-Tier
C00701,14,22,1586.89,3,New/Occasional
C00702,142,7,396.45,1,At-Risk
C00703,22,9,2080.41,3,New/Occasional
C00704,63,18,470.58,3,New/Occasional
C00705,47,12,1300.53,3,New/Occasional
C00706,0,2,298.66,3,New/Occasional
C00707,46,22,3682.06,0,Loyal Mid-Tier
C00708,206,8,534.67,1,At-Risk
C00709,100,5,206.69,3,New/Occasional
C00710,107,1,17.8,1,At-Risk
C00711,0,48,10448.07,2,VIP
C00712,79,9,269.4,3,New/Occasional
C00713,30,14,499.61,3,New/Occasional
C00714,13,12,265.05,3,New/Occasional
C00715,4,75,19449.63,2,VIP
C00716,53,68,4839.53,0,Loyal Mid-Tier
C00717,288,14,654.03,1,At-Risk
C00718,132,19,5467.4,1,At-Risk
C00719,16,11,527.7,3,New/Occasional
C00720,93,38,1446.43,0,Loyal Mid-Tier
C00721,24,4,274.85,3,New/Occasional
C00722,42,26,1956.6,0,Loyal Mid-Tier
C00723,77,3,256.76,3,New/Occasional
C00724,22,16,1499.25,3,New/Occasional
C00725,12,3,112.58,3,New/Occasional
C00726,114,2,223.11,1,At-Risk
C00727,44,6,1062.47,3,New/Occasional
C00728,7,13,291.51,3,New/Occasional
C00729,12,1,94.18,3,New/Occasional
C00730,4,10,510.07,3,New/Occasional
C00731,121,12,1215.89,1,At-Risk
C00732,42,7,660.81,3,New/Occasional
C00733,48,13,465.44,3,New/Occasional
C00734,120,13,1111.1,1,At-Risk
C00735,135,15,379.16,1,At-Risk
C00736,9,59,2217.24,0,Loyal Mid-Tier
C00737,40,1,45.21,3,New/Occasional
C00738,43,38,1911.86,0,Loyal Mid-Tier
C00739,89,14,1384.26,3,New/Occasional
C00740,38,33,2810.48,0,Loyal Mid-Tier
C00741,91,4,57.89,3,New/Occasional
C00742,5,5,1357.5,3,New/Occasional
C00743,31,14,1041.28,3,New/Occasional
C00744,2,6,308.95,3,New/Occasional
C00745,30,4,167.56,3,New/Occasional
C00746,51,9,1133.81,3,New/Occasional
C00747,16,1,46.79,3,New/Occasional
C00748,14,41,1441.0,0,Loyal Mid-Tier
C00749,22,16,1934.42,3,New/Occasional
C00750,71,11,339.85,3,New/Occasional
C00751,39,16,2539.38,3,New/Occasional
C00752,8,8,324.14,3,New/Occasional
C00753,9,15,872.51,3,New/Occasional
C00754,37,10,438.81,3,New/Occasional
C00755,62,10,176.45,3,New/Occasional
C00756,91,30,530.48,0,Loyal Mid-Tier
C00757,7,40,3451.35,0,Loyal Mid-Tier
C00758,8,19,384.88,3,New/Occasional
C00759,14,16,2696.1,3,New/Occasional
C00760,4,1,50.74,3,New/Occasional
C00761,285,28,1735.63,1,At-Risk
C00762,36,25,1817.37,0,Loyal Mid-Tier
C00763,12,29,2471.12,0,Loyal Mid-Tier
C00764,85,4,304.52,3,New/Occasional
C00765,5,2,481.63,3,New/Occasional
C00766,34,33,1024.97,0,Loyal Mid-Tier
C00767,104,13,474.72,1,At-Risk
C00768,4,23,2670.2,0,Loyal Mid-Tier
C00769,191,13,938.46,1,At-Risk
C00770,26,8,391.64,3,New/Occasional
C00771,34,9,472.04,3,New/Occasional
C00772,1,11,522.58,3,New/Occasional
C00773,98,6,520.97,3,New/Occasional
C00774,1,9,287.25,3,New/Occasional
C00775,0,11,1238.94,3,New/Occasional
C00776,7,16,758.28,3,New/Occasional
C00777,10,31,3674.43,0,Loyal Mid-Tier
C00778,50,32,664.51,0,Loyal Mid-Tier
C00779,20,1,198.14,3,New/Occasional
C00780,1,22,1062.61,3,New/Occasional
C00781,28,18,862.61,3,New/Occasional
C00782,35,1,137.79,3,New/Occasional
C00783,16,2,109.08,3,New/Occasional
C00784,34,15,1314.86,3,New/Occasional
C00785,39,27,2499.9,0,Loyal Mid-Tier
C00786,19,1,58.82,3,New/Occasional
C00787,105,42,4961.32,0,Loyal Mid-Tier
C00788,48,2,192.11,3,New/Occasional
C00789,47,9,570.48,3,New/Occasional
C00790,114,29,913.62,1,At-Risk
C00791,79,41,10569.33,2,VIP
C00792,130,11,1258.14,1,At-Risk
C00793,79,6,251.03,3,New/Occasional
C00794,65,51,2978.84,0,Loyal Mid-Tier
C00795,37,51,5704.11,0,Loyal Mid-Tier
C00796,31,48,5536.58,0,Loyal Mid-Tier
C00797,35,11,459.91,3,New/Occasional
C00798,59,14,845.71,3,New/Occasional
C00799,129,30,1694.59,1,At-Risk
C00800,39,23,458.49,3,New/Occasional
C00801,227,40,3292.97,1,At-Risk
C00802,125,4,634.57,1,At-Risk
C00803,10,3,258.65,3,New/Occasional
C00804,9,3,277.96,3,New/Occasional
C00805,123,22,1502.06,1,At-Risk
C00806,24,10,801.13,3,New/Occasional
C00807,7,1,41.89,3,New/Occasional
C00808,27,2,219.67,3,New/Occasional
C00809,73,4,148.78,3,New/Occasional
C00810,102,7,231.37,3,New/Occasional
C00811,27,8,272.85,3,New/Occasional
C00812,82,31,3572.47,0,Loyal Mid-Tier
C00813,61,45,12480.93,2,VIP
C00814,20,6,318.36,3,New/Occasional
C00815,30,14,825.55,3,New/Occasional
C00816,13,19,712.2,3,New/Occasional
C00817,51,30,5235.73,0,Loyal Mid-Tier
C00818,24,25,3259.76,0,Loyal Mid-Tier
C00819,17,3,293.37,3,New/Occasional
C00820,20,27,721.96,3,New/Occasional
C00821,25,17,926.11,3,New/Occasional
C00822,58,46,5188.96,0,Loyal Mid-Tier
C00823,157,2,123.57,1,At-Risk
C00824,40,33,3525.83,0,Loyal Mid-Tier
C00825,216,33,549.66,1,At-Risk
C00826,37,15,1709.24,3,New/Occasional
C00827,80,17,1354.01,3,New/Occasional
C00828,90,6,396.76,3,New/Occasional
C00829,12,7,235.15,3,New/Occasional
C00830,38,5,247.18,3,New/Occasional
C00831,13,8,227.04,3,New/Occasional
C00832,58,6,1208.77,3,New/Occasional
C00833,21,3,1311.6,3,New/Occasional
C00834,102,14,1855.17,1,At-Risk
C00835,71,17,1729.0,3,New/Occasional
C00836,43,10,268.92,3,New/Occasional
C00837,7,6,1430.56,3,New/Occasional
C00838,73,15,2279.51,3,New/Occasional
C00839,185,29,6589.38,1,At-Risk
C00840,114,16,810.07,1,At-Risk
C00841,0,27,2943.09,0,Loyal Mid-Tier
C00842,18,62,7029.76,2,VIP
C00843,40,13,1199.7,3,New/Occasional
C00844,79,4,502.39,3,New/Occasional
C00845,7,1,56.66,3,New/Occasional
C00846,75,17,1764.9,3,New/Occasional
C00847,56,3,65.13,3,New/Occasional
C00848,30,5,280.08,3,New/Occasional
C00849,26,10,425.94,3,New/Occasional
C00850,47,3,64.21,3,New/Occasional
C00851,83,23,5826.14,0,Loyal Mid-Tier
C00852,30,9,1098.08,3,New/Occasional
C00853,200,16,3028.96,1,At-Risk
C00854,0,20,545.72,3,New/Occasional
C00855,27,8,354.47,3,New/Occasional
C00856,49,30,3072.17,0,Loyal Mid-Tier
C00857,104,26,3937.08,0,Loyal Mid-Tier
C00858,86,29,1655.99,0,Loyal Mid-Tier
C00859,102,15,1212.11,1,At-Risk
C00860,35,20,1398.08,3,New/Occasional
C00861,15,23,2121.57,0,Loyal Mid-Tier
C00862,3,11,1056.05,3,New/Occasional
C00863,160,6,332.74,1,At-Risk
C00864,88,10,401.28,3,New/Occasional
C00865,11,8,961.03,3,New/Occasional
C00866,133,6,450.0,1,At-Risk
C00867,86,26,1467.45,0,Loyal Mid-Tier
C00868,12,22,1357.87,3,New/Occasional
C00869,28,2,85.12,3,New/Occasional
C00870,97,4,124.07,3,New/Occasional
C00871,138,5,100.5,1,At-Risk
C00872,11,36,5523.97,0,Loyal Mid-Tier
C00873,36,39,8839.99,2,VIP
C00874,12,45,2773.61,0,Loyal Mid-Tier
C00875,119,20,1867.16,1,At-Risk
C00876,53,19,501.88,3,New/Occasional
C00877,131,1,24.9,1,At-Risk
C00878,26,55,801.77,0,Loyal Mid-Tier
C00879,1,19,1882.77,3,New/Occasional
C00880,19,21,6355.75,0,Loyal Mid-Tier
C00881,48,23,551.34,3,New/Occasional
C00882,17,20,4139.6,0,Loyal Mid-Tier
C00883,5,8,515.55,3,New/Occasional
C00884,36,10,814.26,3,New/Occasional
C00885,202,9,1385.06,1,At-Risk
C00886,5,1,128.99,3,New/Occasional
C00887,2,11,668.63,3,New/Occasional
C00888,27,2,336.17,3,New/Occasional
C00889,55,36,2132.17,0,Loyal Mid-Tier
C00890,2,4,355.28,3,New/Occasional
C00891,6,2,58.8,3,New/Occasional
C00892,50,1,373.0,3,New/Occasional
C00893,59,36,4213.04,0,Loyal Mid-Tier
C00894,5,21,859.26,3,New/Occasional
C00895,51,3,304.47,3,New/Occasional
C00896,64,2,38.43,3,New/Occasional
C00897,25,9,704.37,3,New/Occasional
C00898,137,42,3763.22,0,Loyal Mid-Tier
C00899,10,4,484.55,3,New/Occasional
C00900,10,34,4068.45,0,Loyal Mid-Tier
C00901,7,30,793.78,0,Loyal Mid-Tier
C00902,82,31,3462.19,0,Loyal Mid-Tier
C00903,128,9,2524.28,1,At-Risk
C00904,42,5,261.85,3,New/Occasional
C00905,157,15,532.06,1,At-Risk
C00906,31,28,1741.93,0,Loyal Mid-Tier
C00907,36,46,4853.96,0,Loyal Mid-Tier
C00908,89,17,1537.0,3,New/Occasional
C00909,7,4,297.47,3,New/Occasional
C00910,17,11,1600.41,3,New/Occasional
C00911,13,44,12758.8,2,VIP
C00912,159,18,3602.94,1,At-Risk
C00913,24,12,1972.87,3,New/Occasional
C00914,44,40,644.51,0,Loyal Mid-Tier
C00915,34,1,62.58,3,New/Occasional
C00916,3,22,1473.3,3,New/Occasional
C00917,138,11,1498.67,1,At-Risk
C00918,17,10,332.06,3,New/Occasional
C00919,27,7,335.53,3,New/Occasional
C00920,224,7,507.65,1,At-Risk
C00921,89,15,1857.07,3,New/Occasional
C00922,154,24,476.44,1,At-Risk
C00923,55,35,6397.27,0,Loyal Mid-Tier
C00924,100,17,3878.74,0,Loyal Mid-Tier
C00925,72,33,1495.19,0,Loyal Mid-Tier
C00926,111,6,198.49,1,At-Risk
C00927,22,39,2657.81,0,Loyal Mid-Tier
C00928,54,4,304.88,3,New/Occasional
C00929,53,5,553.76,3,New/Occasional
C00930,11,17,312.73,3,New/Occasional
C00931,4,33,796.33,0,Loyal Mid-Tier
C00932,25,15,849.46,3,New/Occasional
C00933,95,10,1207.44,3,New/Occasional
C00934,54,4,683.25,3,New/Occasional
C00935,8,22,1115.5,3,New/Occasional
C00936,2,6,1210.88,3,New/Occasional
C00937,0,18,672.56,3,New/Occasional
C00938,53,4,252.51,3,New/Occasional
C00939,61,45,1316.84,0,Loyal Mid-Tier
C00940,32,29,3508.46,0,Loyal Mid-Tier
C00941,16,15,3574.52,3,New/Occasional
C00942,7,17,1100.38,3,New/Occasional
C00943,54,6,259.15,3,New/Occasional
C00944,54,22,487.75,3,New/Occasional
C00945,51,5,305.5,3,New/Occasional
C00946,82,20,1786.88,3,New/Occasional
C00947,23,38,5831.59,0,Loyal Mid-Tier
C00948,98,33,4860.91,0,Loyal Mid-Tier
C00949,162,1,36.07,1,At-Risk
C00950,12,12,963.15,3,New/Occasional
C00951,15,15,2857.27,3,New/Occasional
C00952,48,41,1872.85,0,Loyal Mid-Tier
C00953,86,3,253.62,3,New/Occasional
C00954,12,2,80.0,3,New/Occasional
C00955,9,3,142.75,3,New/Occasional
C00956,64,14,1753.11,3,New/Occasional
C00957,74,11,1558.68,3,New/Occasional
C00958,62,6,187.48,3,New/Occasional
C00959,56,31,1270.76,0,Loyal Mid-Tier
C00960,29,8,901.14,3,New/Occasional
C00961,58,5,734.59,3,New/Occasional
C00962,8,2,141.0,3,New/Occasional
C00963,21,63,4983.45,0,Loyal Mid-Tier
C00964,90,13,794.7,3,New/Occasional
C00965,9,34,4032.3,0,Loyal Mid-Tier
C00966,101,19,8272.14,2,VIP
C00967,5,4,119.99,3,New/Occasional
C00968,35,28,1000.21,0,Loyal Mid-Tier
C00969,58,46,5264.38,0,Loyal Mid-Tier
C00970,122,1,77.7,1,At-Risk
C00971,1,55,2682.18,0,Loyal Mid-Tier
C00972,328,13,508.63,1,At-Risk
C00973,37,7,1785.97,3,New/Occasional
C00974,56,2,168.75,3,New/Occasional
C00975,40,7,718.65,3,New/Occasional
C00976,23,5,130.79,3,New/Occasional
C00977,29,24,4092.66,0,Loyal Mid-Tier
C00978,31,14,611.96,3,New/Occasional
C00979,49,51,7391.08,2,VIP
C00980,79,5,130.21,3,New/Occasional
C00981,5,8,896.25,3,New/Occasional
C00982,58,24,1357.52,3,New/Occasional
C00983,48,1,77.45,3,New/Occasional
C00984,46,19,719.42,3,New/Occasional
C00985,55,17,349.13,3,New/Occasional
C00986,30,15,1356.89,3,New/Occasional
C00987,6,46,12901.84,2,VIP
C00988,31,2,352.57,3,New/Occasional
C00989,54,2,234.57,3,New/Occasional
C00990,6,36,1240.74,0,Loyal Mid-Tier
C00991,34,2,193.83,3,New/Occasional
C00992,29,9,954.08,3,New/Occasional
C00993,98,26,7524.79,0,Loyal Mid-Tier
C00994,69,6,617.59,3,New/Occasional
C00995,10,15,1237.37,3,New/Occasional
C00996,81,3,516.61,3,New/Occasional
C00997,55,2,375.83,3,New/Occasional
C00998,51,3,65.48,3,New/Occasional
C00999,24,56,6742.0,0,Loyal Mid-Tier
C01000,33,27,2894.8,0,Loyal Mid-Tier
C01001,30,14,3311.11,3,New/Occasional
C01002,23,3,401.1,3,New/Occasional
C01003,50,30,4423.76,0,Loyal Mid-Tier
C01004,30,32,503.58,0,Loyal Mid-Tier
C01005,8,4,768.37,3,New/Occasional
C01006,47,1,208.91,3,New/Occasional
C01007,139,26,1016.49,1,At-Risk
C01008,53,39,3450.62,0,Loyal Mid-Tier
C01009,55,4,638.24,3,New/Occasional
C01010,69,27,4773.16,0,Loyal Mid-Tier
C01011,4,5,496.73,3,New/Occasional
C01012,12,21,8179.36,2,VIP
C01013,29,18,4032.97,0,Loyal Mid-Tier
C01014,57,17,1012.88,3,New/Occasional
C01015,17,25,6450.14,0,Loyal Mid-Tier
C01016,40,2,187.18,3,New/Occasional
C01017,44,52,2839.93,0,Loyal Mid-Tier
C01018,237,1,89.66,1,At-Risk
C01019,16,5,108.47,3,New/Occasional
C01020,15,17,1359.15,3,New/Occasional
C01021,2,12,2801.9,3,New/Occasional
C01022,101,4,529.39,3,New/Occasional
C01023,7,59,1509.01,0,Loyal Mid-Tier
C01024,81,4,313.76,3,New/Occasional
C01025,20,50,8254.92,2,VIP
C01026,110,15,287.39,1,At-Risk
C01027,77,12,729.38,3,New/Occasional
C01028,318,55,5599.31,1,At-Risk
C01029,162,6,891.49,1,At-Risk
C01030,124,15,459.23,1,At-Risk
C01031,63,5,203.45,3,New/Occasional
C01032,32,3,744.93,3,New/Occasional
C01033,51,4,145.44,3,New/Occasional
C01034,11,15,695.96,3,New/Occasional
C01035,22,13,1132.79,3,New/Occasional
C01036,107,1,51.39,1,At-Risk
C01037,51,19,1601.58,3,New/Occasional
C01038,22,4,830.08,3,New/Occasional
C01039,17,14,1364.21,3,New/Occasional
C01040,12,6,218.69,3,New/Occasional
C01041,4,59,8929.33,2,VIP
C01042,90,1,43.07,3,New/Occasional
C01043,103,25,880.42,1,At-Risk
C01044,59,3,122.65,3,New/Occasional
C01045,19,21,2566.67,0,Loyal Mid-Tier
C01046,94,5,736.63,3,New/Occasional
C01047,0,1,158.59,3,New/Occasional
C01048,86,20,355.28,3,New/Occasional
C01049,25,13,2239.99,3,New/Occasional
C01050,26,18,1425.41,3,New/Occasional
C01051,17,69,3363.05,0,Loyal Mid-Tier
C01052,85,2,19.72,3,New/Occasional
C01053,19,17,1072.96,3,New/Occasional
C01054,67,1,387.57,3,New/Occasional
C01055,11,19,609.32,3,New/Occasional
C01056,25,64,3829.75,0,Loyal Mid-Tier
C01057,57,35,2373.29,0,Loyal Mid-Tier
C01058,5,12,2019.28,3,New/Occasional
C01059,37,46,1813.73,0,Loyal Mid-Tier
C01060,15,1,36.82,3,New/Occasional
C01061,141,4,204.07,1,At-Risk
C01062,70,29,701.89,0,Loyal Mid-Tier
C01063,53,48,9326.07,2,VIP
C01064,12,41,2104.56,0,Loyal Mid-Tier
C01065,56,25,3772.07,0,Loyal Mid-Tier
C01066,1,8,1116.93,3,New/Occasional
C01067,6,19,3939.46,0,Loyal Mid-Tier
C01068,65,8,351.95,3,New/Occasional
C01069,30,10,766.64,3,New/Occasional
C01070,21,4,235.04,3,New/Occasional
C01071,91,3,365.43,3,New/Occasional
C01072,8,6,664.04,3,New/Occasional
C01073,17,16,1220.37,3,New/Occasional
C01074,16,13,300.6,3,New/Occasional
C01075,6,12,569.92,3,New/Occasional
C01076,11,8,596.76,3,New/Occasional
C01077,21,5,263.37,3,New/Occasional
C01078,27,7,1010.67,3,New/Occasional
C01079,35,3,68.3,3,New/Occasional
C01080,72,4,175.35,3,New/Occasional
C01081,16,20,3136.35,0,Loyal Mid-Tier
C01082,101,26,1543.26,0,Loyal Mid-Tier
C01083,105,5,281.43,1,At-Risk
C01084,19,12,2186.86,3,New/Occasional
C01085,136,20,3014.59,1,At-Risk
C01086,110,3,237.45,1,At-Risk
C01087,52,11,334.22,3,New/Occasional
C01088,54,16,1037.61,3,New/Occasional
C01089,87,2,215.99,3,New/Occasional
C01090,16,5,394.4,3,New/Occasional
C01091,47,5,147.05,3,New/Occasional
C01092,3,5,216.3,3,New/Occasional
C01093,32,2,21.88,3,New/Occasional
C01094,36,11,896.95,3,New/Occasional
C01095,12,12,737.42,3,New/Occasional
C01096,12,1,167.4,3,New/Occasional
C01097,14,6,228.82,3,New/Occasional
C01098,22,27,1321.34,0,Loyal Mid-Tier
C01099,60,57,679.04,0,Loyal Mid-Tier
C01100,137,22,271.55,1,At-Risk
C01101,19,8,322.11,3,New/Occasional
C01102,27,9,228.81,3,New/Occasional
C01103,15,6,655.56,3,New/Occasional
C01104,10,2,172.65,3,New/Occasional
C01105,63,4,300.68,3,New/Occasional
C01106,68,8,2136.33,3,New/Occasional
C01107,70,18,1471.64,3,New/Occasional
C01108,37,21,744.68,3,New/Occasional
C01109,10,1,12.67,3,New/Occasional
C01110,80,30,5855.01,0,Loyal Mid-Tier
C01111,11,14,2794.54,3,New/Occasional
C01112,10,16,861.04,3,New/Occasional
C01113,5,3,387.0,3,New/Occasional
C01114,24,26,2085.27,0,Loyal Mid-Tier
C01115,5,10,1678.52,3,New/Occasional
C01116,75,1,37.01,3,New/Occasional
C01117,47,40,1848.27,0,Loyal Mid-Tier
C01118,6,21,721.82,3,New/Occasional
C01119,27,8,570.84,3,New/Occasional
C01120,87,47,6737.89,0,Loyal Mid-Tier
C01121,46,7,1490.38,3,New/Occasional
C01122,81,30,1147.51,0,Loyal Mid-Tier
C01123,17,27,1636.05,0,Loyal Mid-Tier
C01124,71,12,1027.51,3,New/Occasional
C01125,108,45,10183.08,2,VIP
C01126,11,21,5542.79,0,Loyal Mid-Tier
C01127,72,7,106.77,3,New/Occasional
C01128,82,1,38.13,3,New/Occasional
C01129,41,22,1110.05,3,New/Occasional
C01130,216,9,1045.83,1,At-Risk
C01131,31,3,99.68,3,New/Occasional
C01132,125,18,1772.61,1,At-Risk
C01133,34,1,24.12,3,New/Occasional
C01134,28,8,558.08,3,New/Occasional
C01135,76,4,608.59,3,New/Occasional
C01136,51,25,1263.59,0,Loyal Mid-Tier
C01137,35,15,2475.92,3,New/Occasional
C01138,2,8,709.73,3,New/Occasional
C01139,31,54,24396.89,2,VIP
C01140,114,63,7212.22,2,VIP
C01141,9,1,68.01,3,New/Occasional
C01142,99,29,3670.74,0,Loyal Mid-Tier
C01143,29,15,1483.98,3,New/Occasional
C01144,55,16,1213.28,3,New/Occasional
C01145,4,26,2315.91,0,Loyal Mid-Tier
C01146,39,8,870.99,3,New/Occasional
C01147,16,5,213.43,3,New/Occasional
C01148,3,9,649.98,3,New/Occasional
C01149,75,13,1060.26,3,New/Occasional
C01150,6,26,3848.98,0,Loyal Mid-Tier
C01151,5,8,579.74,3,New/Occasional
C01152,65,51,2782.38,0,Loyal Mid-Tier
C01153,37,6,592.09,3,New/Occasional
C01154,92,2,54.03,3,New/Occasional
C01155,94,17,550.1,3,New/Occasional
C01156,46,7,281.9,3,New/Occasional
C01157,31,24,3856.27,0,Loyal Mid-Tier
C01158,5,32,4092.46,0,Loyal Mid-Tier
C01159,82,7,241.96,3,New/Occasional
C01160,83,1,71.42,3,New/Occasional
C01161,73,27,3926.6,0,Loyal Mid-Tier
C01162,95,40,5283.09,0,Loyal Mid-Tier
C01163,44,22,5693.63,0,Loyal Mid-Tier
C01164,43,1,44.68,3,New/Occasional
C01165,79,8,1474.58,3,New/Occasional
C01166,60,3,136.75,3,New/Occasional
C01167,6,25,2992.65,0,Loyal Mid-Tier
C01168,4,30,3645.37,0,Loyal Mid-Tier
C01169,175,18,708.03,1,At-Risk
C01170,50,14,926.31,3,New/Occasional
C01171,14,10,647.3,3,New/Occasional
C01172,46,31,895.88,0,Loyal Mid-Tier
C01173,22,14,1477.28,3,New/Occasional
C01174,51,67,5509.76,0,Loyal Mid-Tier
C01175,158,5,87.53,1,At-Risk
C01176,2,7,851.36,3,New/Occasional
C01177,65,7,168.42,3,New/Occasional
C01178,18,30,1050.49,0,Loyal Mid-Tier
C01179,23,8,545.1,3,New/Occasional
C01180,9,29,6388.78,0,Loyal Mid-Tier
C01181,4,2,62.89,3,New/Occasional
C01182,5,8,761.01,3,New/Occasional
C01183,73,14,1346.39,3,New/Occasional
C01184,11,24,1130.84,3,New/Occasional
C01185,89,13,379.12,3,New/Occasional
C01186,65,29,1040.15,0,Loyal Mid-Tier
C01187,35,16,5195.95,0,Loyal Mid-Tier
C01188,42,11,867.1,3,New/Occasional
C01189,79,32,2123.09,0,Loyal Mid-Tier
C01190,11,78,8029.13,2,VIP
C01191,110,18,510.58,1,At-Risk
C01192,176,8,1041.25,1,At-Risk
C01193,40,2,264.01,3,New/Occasional
C01194,69,11,891.18,3,New/Occasional
C01195,121,19,530.2,1,At-Risk
C01196,204,23,2560.42,1,At-Risk
C01197,0,8,1123.14,3,New/Occasional
C01198,201,10,1336.26,1,At-Risk
C01199,99,12,927.62,3,New/Occasional
C01200,26,40,912.45,0,Loyal Mid-Tier
C01201,25,16,916.51,3,New/Occasional
C01202,49,1,39.39,3,New/Occasional
C01203,9,3,142.13,3,New/Occasional
C01204,50,38,7046.39,0,Loyal Mid-Tier
C01205,72,8,531.3,3,New/Occasional
C01206,0,17,2774.79,3,New/Occasional
C01207,27,3,312.48,3,New/Occasional
C01208,98,1,75.94,3,New/Occasional
C01209,13,6,674.61,3,New/Occasional
C01210,29,4,331.45,3,New/Occasional
C01211,8,3,143.3,3,New/Occasional
C01212,63,16,861.63,3,New/Occasional
C01213,13,14,693.0,3,New/Occasional
C01214,70,22,6537.83,0,Loyal Mid-Tier
C01215,5,35,870.97,0,Loyal Mid-Tier
C01216,3,53,1951.44,0,Loyal Mid-Tier
C01217,39,2,285.8,3,New/Occasional
C01218,135,15,1851.37,1,At-Risk
C01219,76,24,1995.33,0,Loyal Mid-Tier
C01220,76,25,1204.74,0,Loyal Mid-Tier
C01221,4,27,640.07,3,New/Occasional
C01222,50,25,2920.43,0,Loyal Mid-Tier
C01223,67,22,721.96,3,New/Occasional
C01224,7,30,1553.98,0,Loyal Mid-Tier
C01225,31,8,687.16,3,New/Occasional
C01226,42,6,611.88,3,New/Occasional
C01227,151,7,674.55,1,At-Risk
C01228,98,6,304.15,3,New/Occasional
C01229,13,23,468.59,3,New/Occasional
C01230,18,14,862.64,3,New/Occasional
C01231,50,10,596.88,3,New/Occasional
C01232,232,2,53.14,1,At-Risk
C01233,0,14,1256.81,3,New/Occasional
C01234,69,6,458.4,3,New/Occasional
C01235,72,10,300.62,3,New/Occasional
C01236,6,24,742.88,3,New/Occasional
C01237,20,3,161.78,3,New/Occasional
C01238,53,51,2855.51,0,Loyal Mid-Tier
C01239,44,7,466.38,3,New/Occasional
C01240,90,4,248.1,3,New/Occasional
C01241,96,17,1378.71,3,New/Occasional
C01242,32,7,379.02,3,New/Occasional
C01243,29,5,328.91,3,New/Occasional
C01244,91,14,533.83,3,New/Occasional
C01245,36,14,458.69,3,New/Occasional
C01246,7,7,755.15,3,New/Occasional
C01247,69,5,535.22,3,New/Occasional
C01248,44,25,617.3,3,New/Occasional
C01249,32,8,225.5,3,New/Occasional
